game_id,player_win,player_hand_value,dealer_hand_value,dealer_bust
1,0.0,23,21,0
2,1.0,20,10,0
3,0.0,29,12,0
4,0.0,28,20,0
5,1.0,20,19,0
6,0.0,25,18,0
7,0.0,22,9,0
8,1.0,18,16,0
9,0.0,14,21,0
11,0.0,29,14,0
14,1.0,21,12,0
15,0.0,25,21,0
17,1.0,17,15,0
18,0.0,27,9,0
19,0.0,23,14,0
20,0.5,12,12,0
21,0.0,23,17,0
22,0.0,16,19,0
23,1.0,21,20,0
25,0.0,24,8,0
26,0.0,29,21,0
27,0.0,26,21,0
28,1.0,21,10,0
30,1.0,16,15,0
31,0.0,25,12,0
32,0.0,27,15,0
33,0.0,27,20,0
34,0.0,14,17,0
35,0.0,14,19,0
36,0.0,16,19,0
37,0.0,22,10,0
38,0.0,14,21,0
39,1.0,21,19,0
40,0.0,22,21,0
42,1.0,14,25,1
43,0.0,23,20,0
44,0.0,16,21,0
45,0.0,22,21,0
46,1.0,19,12,0
48,0.0,27,18,0
49,0.0,22,21,0
50,1.0,21,12,0
51,1.0,21,12,0
52,1.0,21,10,0
53,0.0,24,19,0
54,0.0,29,20,0
55,0.0,22,13,0
56,0.0,22,21,0
58,0.0,24,15,0
59,0.0,25,6,0
60,0.0,22,21,0
61,0.0,26,14,0
62,0.0,26,5,0
63,0.0,24,17,0
64,1.0,19,18,0
66,0.0,31,14,0
67,1.0,20,16,0
68,0.0,24,21,0
69,0.0,22,21,0
70,0.0,30,5,0
71,0.0,26,8,0
72,1.0,20,13,0
73,0.0,25,7,0
74,0.5,14,14,0
75,0.0,14,20,0
76,0.0,24,20,0
77,0.0,16,21,0
78,0.0,30,20,0
79,0.0,31,16,0
80,1.0,20,12,0
81,0.0,16,17,0
82,1.0,21,15,0
83,0.0,16,21,0
84,0.0,22,21,0
86,0.0,24,5,0
87,1.0,18,5,0
88,0.0,27,15,0
89,0.0,18,20,0
90,0.0,23,21,0
91,0.0,26,14,0
92,0.0,23,16,0
93,1.0,21,14,0
94,0.0,15,21,0
96,1.0,19,16,0
97,0.0,30,20,0
98,0.0,24,21,0
99,1.0,17,5,0
100,0.0,26,12,0
101,0.0,15,21,0
102,1.0,17,14,0
103,1.0,19,13,0
104,0.0,15,21,0
105,0.0,28,13,0
106,0.0,22,13,0
107,0.0,27,10,0
108,0.0,23,16,0
109,0.0,29,5,0
110,1.0,16,11,0
111,0.0,16,18,0
112,0.0,28,6,0
113,1.0,15,24,1
114,0.0,28,12,0
116,0.0,23,16,0
117,1.0,19,5,0
118,0.0,22,16,0
120,1.0,21,14,0
121,0.0,26,21,0
123,0.0,13,18,0
124,0.0,28,8,0
125,0.0,26,11,0
126,0.0,13,15,0
127,0.0,24,14,0
128,0.0,16,21,0
129,0.0,27,14,0
