player_win,dealer_win,push,dealer_bust,player_hand_value,dealer_hand_value,player_hand,dealer_hand
0,1,0,0,24,21,"{'3': 1, 'jack': 1, 'ace': 1, '10': 1}","{'ace': 1, 'king': 1}"
0,1,0,0,22,13,"{'5': 1, '7': 1, 'jack': 1}","{'jack': 1, '3': 1}"
0,1,0,0,18,21,"{'8': 1, 'jack': 1}","{'jack': 1, 'ace': 1}"
0,1,0,0,17,18,"{'4': 1, '2': 1, 'ace': 1}","{'4': 2, 'ace': 1, '9': 1}"
0,1,0,0,24,20,"{'2': 1, '7': 2, '8': 1}",{'queen': 2}
0,1,0,0,19,21,"{'4': 1, '5': 1, '10': 1}","{'8': 1, '3': 1, 'jack': 1}"
0,1,0,0,16,18,"{'4': 1, '2': 1, '10': 1}","{'6': 1, '5': 1, '7': 1}"
0,1,0,0,17,18,"{'queen': 1, '7': 1}","{'7': 1, 'ace': 1}"
0,1,0,0,12,20,"{'king': 1, '2': 1}","{'5': 1, '6': 1, '9': 1}"
0,0,1,0,17,17,"{'10': 1, '7': 1}","{'5': 1, '9': 1, '3': 1}"
0,1,0,0,13,18,"{'7': 1, '3': 2}","{'3': 1, 'jack': 1, '5': 1}"
1,0,0,0,20,18,"{'10': 1, 'jack': 1}","{'2': 1, '10': 1, '3': 2}"
0,1,0,0,23,10,"{'9': 1, '4': 1, 'jack': 1}","{'8': 1, '2': 1}"
0,0,1,0,20,20,{'10': 2},{'10': 2}
0,0,1,0,20,20,"{'king': 1, 'jack': 1}","{'3': 1, '4': 2, '9': 1}"
1,0,0,1,20,25,"{'ace': 1, '9': 1}","{'10': 1, '5': 1, 'ace': 1, '9': 1}"
0,1,0,0,14,21,"{'2': 1, '9': 1, '3': 1}","{'3': 1, '8': 1, '10': 1}"
0,1,0,0,17,18,"{'6': 1, 'ace': 1}","{'jack': 1, '6': 1, '2': 1}"
1,0,0,1,21,23,"{'9': 1, '2': 1, 'king': 1}","{'9': 1, '4': 1, '10': 1}"
0,0,1,0,17,17,"{'7': 1, 'queen': 1}","{'7': 1, '10': 1}"
0,1,0,0,19,20,"{'2': 2, '6': 2, '3': 1}",{'10': 2}
1,0,0,1,12,23,"{'9': 1, '3': 1}","{'3': 1, 'king': 1, 'jack': 1}"
0,1,0,0,22,13,"{'4': 1, '8': 1, '10': 1}","{'10': 1, '3': 1}"
0,1,0,0,13,19,"{'jack': 1, '3': 1}","{'3': 1, '9': 1, '2': 1, 'ace': 1, '4': 1}"
1,0,0,0,18,17,{'9': 2},"{'jack': 1, '7': 1}"
0,0,1,0,21,21,"{'4': 1, '6': 1, 'ace': 1}","{'ace': 1, 'king': 1}"
0,1,0,0,17,21,"{'6': 1, '3': 1, '8': 1}","{'ace': 1, '10': 1}"
1,0,0,1,20,22,"{'ace': 1, '9': 1}","{'4': 1, '8': 1, 'jack': 1}"
0,1,0,0,22,17,"{'6': 2, 'jack': 1}","{'7': 1, 'queen': 1}"
0,1,0,0,25,17,"{'jack': 1, '5': 1, 'king': 1}","{'7': 1, '10': 1}"
0,1,0,0,17,18,"{'3': 1, '7': 2}","{'jack': 1, '8': 1}"
1,0,0,1,19,22,"{'4': 1, '3': 2, '9': 1}","{'5': 1, 'jack': 1, '7': 1}"
0,1,0,0,16,18,"{'5': 2, '6': 1}","{'2': 1, '6': 1, '10': 1}"
1,0,0,0,19,17,"{'jack': 1, '9': 1}","{'7': 1, 'jack': 1}"
0,1,0,0,17,20,"{'6': 1, 'ace': 1}","{'jack': 1, '10': 1}"
0,1,0,0,18,20,"{'10': 1, '5': 1, '3': 1}","{'7': 1, '8': 1, 'ace': 1, '4': 1}"
1,0,0,1,17,26,"{'2': 1, '5': 1, 'king': 1}","{'jack': 1, '6': 1, 'queen': 1}"
0,0,1,0,19,19,"{'7': 1, '6': 2}","{'queen': 1, '9': 1}"
0,1,0,0,23,15,"{'9': 1, '3': 1, 'ace': 1, 'queen': 1}","{'9': 1, '6': 1}"
1,0,0,0,20,19,"{'king': 1, '5': 2}","{'9': 1, 'queen': 1}"
0,0,1,0,20,20,"{'king': 1, '10': 1}","{'jack': 1, '10': 1}"
1,0,0,0,21,20,"{'2': 1, '8': 1, 'ace': 1}","{'king': 1, '10': 1}"
1,0,0,0,19,17,"{'9': 1, '10': 1}","{'3': 1, '8': 1, '6': 1}"
1,0,0,0,20,18,{'10': 2},"{'8': 1, 'jack': 1}"
0,1,0,0,18,19,"{'5': 1, '3': 1, 'king': 1}","{'9': 1, '10': 1}"
1,0,0,1,14,26,"{'3': 1, 'ace': 1}","{'6': 1, 'jack': 2}"
0,1,0,0,18,21,"{'8': 1, 'queen': 1}","{'2': 1, '9': 1, '10': 1}"
0,1,0,0,22,13,"{'9': 2, '4': 1}","{'8': 1, '5': 1}"
1,0,0,1,21,25,"{'10': 1, 'ace': 1}","{'3': 1, '2': 1, 'jack': 1, 'king': 1}"
1,0,0,1,12,22,"{'2': 1, 'queen': 1}","{'2': 1, '5': 1, '9': 1, '6': 1}"
0,1,0,0,17,20,"{'2': 2, '3': 1, '10': 1}","{'jack': 1, '5': 2}"
1,0,0,0,20,17,{'jack': 2},"{'10': 1, '3': 1, '4': 1}"
1,0,0,1,18,25,"{'5': 1, '6': 1, '7': 1}","{'3': 1, '10': 1, 'ace': 2, 'queen': 1}"
0,1,0,0,18,21,"{'2': 1, '10': 1, '3': 2}","{'ace': 1, 'jack': 1}"
0,1,0,0,17,20,"{'6': 1, 'ace': 1}","{'ace': 1, '4': 1, '5': 1}"
0,1,0,0,14,21,"{'10': 1, '4': 1}","{'6': 1, '4': 1, 'ace': 1}"
1,0,0,0,20,19,{'10': 2},"{'5': 1, '6': 1, '8': 1}"
1,0,0,1,12,24,"{'4': 1, '8': 1}","{'5': 1, '3': 1, '8': 2}"
1,0,0,1,14,25,"{'5': 1, '6': 1, '3': 1}","{'5': 1, 'queen': 1, 'king': 1}"
1,0,0,1,17,25,"{'jack': 1, '7': 1}","{'6': 1, 'queen': 1, '9': 1}"
1,0,0,1,18,22,"{'ace': 1, '7': 1}","{'ace': 1, '3': 1, '8': 1, 'jack': 1}"
0,1,0,0,13,18,"{'2': 1, 'ace': 1}","{'3': 1, '9': 1, '6': 1}"
1,0,0,1,21,25,"{'king': 1, 'ace': 1}","{'king': 1, '5': 1, 'queen': 1}"
0,1,0,0,12,18,"{'jack': 1, '2': 1}","{'4': 1, '2': 2, 'king': 1}"
0,1,0,0,23,21,"{'king': 1, '3': 1, '10': 1}","{'jack': 1, 'ace': 1}"
1,0,0,0,20,19,{'king': 2},"{'jack': 1, '9': 1}"
0,1,0,0,22,20,"{'10': 1, '5': 1, '7': 1}","{'10': 1, 'king': 1}"
1,0,0,0,20,17,"{'7': 1, '3': 1, 'king': 1}","{'7': 1, '10': 1}"
0,1,0,0,14,21,"{'8': 1, '6': 1}","{'2': 1, '10': 1, '9': 1}"
1,0,0,1,20,24,"{'jack': 1, '2': 1, 'ace': 1, '7': 1}","{'7': 1, '8': 1, '9': 1}"
0,1,0,0,26,17,"{'king': 1, '2': 3, 'jack': 1}","{'7': 1, 'queen': 1}"
0,1,0,0,20,21,"{'king': 1, '10': 1}","{'2': 2, '7': 1, 'king': 1}"
0,1,0,0,13,17,"{'10': 1, '3': 1}","{'4': 1, '3': 2, '2': 1, '5': 1}"
0,1,0,0,17,19,"{'3': 1, '4': 1, 'king': 1}","{'king': 1, '9': 1}"
1,0,0,1,17,23,"{'ace': 2, '5': 1}","{'ace': 1, '2': 1, '3': 1, '7': 1, '10': 1}"
1,0,0,1,17,25,"{'8': 1, '9': 1}","{'5': 1, 'king': 2}"
0,1,0,0,18,20,"{'8': 1, '5': 2}","{'king': 1, '10': 1}"
0,1,0,0,20,21,"{'king': 1, '10': 1}","{'10': 1, '6': 1, '5': 1}"
0,1,0,0,20,21,"{'jack': 1, '3': 1, '7': 1}","{'ace': 2, '9': 1}"
1,0,0,0,21,18,"{'ace': 1, '3': 1, '7': 1}","{'8': 2, '2': 1}"
0,1,0,0,16,21,"{'10': 1, '6': 1}","{'4': 1, 'king': 1, '7': 1}"
0,1,0,0,14,18,"{'6': 1, '8': 1}","{'5': 1, 'ace': 1, '2': 1}"
0,0,1,0,20,20,"{'king': 1, 'jack': 1}","{'8': 2, '2': 2}"
1,0,0,1,17,24,"{'7': 1, 'jack': 1}","{'4': 1, 'ace': 1, 'jack': 1, '9': 1}"
0,1,0,0,25,20,"{'10': 1, '5': 1, 'king': 1}",{'king': 2}
1,0,0,0,20,17,{'jack': 2},"{'4': 2, '2': 1, '7': 1}"
1,0,0,0,21,17,"{'10': 1, '2': 2, 'ace': 1, '6': 1}","{'7': 1, 'king': 1}"
0,1,0,0,13,18,"{'jack': 1, '3': 1}","{'4': 2, 'king': 1}"
0,0,1,0,21,21,"{'ace': 1, 'jack': 1}","{'4': 1, '6': 1, 'ace': 1}"
1,0,0,0,21,17,"{'ace': 1, '10': 1}","{'7': 1, '4': 1, '6': 1}"
0,1,0,0,24,20,"{'king': 1, '2': 2, '10': 1}","{'king': 1, 'queen': 1}"
0,1,0,0,17,21,"{'ace': 1, '6': 1}","{'8': 1, '3': 1, 'king': 1}"
0,1,0,0,24,17,"{'3': 1, '10': 1, 'ace': 1, 'queen': 1}","{'ace': 1, '6': 1}"
1,0,0,1,18,23,"{'5': 1, '4': 1, '9': 1}","{'6': 1, 'queen': 1, '7': 1}"
1,0,0,1,13,23,"{'4': 2, '5': 1}","{'4': 1, 'king': 1, '9': 1}"
0,1,0,0,18,21,"{'king': 1, '8': 1}","{'queen': 1, 'ace': 1}"
0,1,0,0,22,18,"{'7': 1, '5': 1, 'jack': 1}","{'8': 1, 'queen': 1}"
1,0,0,1,21,25,"{'ace': 1, 'queen': 1}","{'5': 1, '10': 1, 'queen': 1}"
1,0,0,0,19,17,"{'8': 1, 'ace': 1}","{'5': 1, '8': 1, '2': 2}"
0,1,0,0,18,19,"{'ace': 1, '5': 1, '2': 1}","{'9': 1, 'jack': 1}"
0,0,1,0,17,17,"{'5': 1, 'ace': 2}","{'10': 1, '7': 1}"
0,1,0,0,17,18,"{'6': 1, 'ace': 1}","{'8': 1, 'queen': 1}"
1,0,0,0,18,17,"{'2': 1, '8': 2}","{'7': 1, 'queen': 1}"
1,0,0,0,19,18,"{'3': 1, '6': 1, 'jack': 1}","{'7': 1, '5': 1, '6': 1}"
0,1,0,0,14,20,"{'5': 1, '9': 1}","{'2': 2, '10': 1, '6': 1}"
0,1,0,0,18,21,"{'queen': 1, '8': 1}","{'queen': 1, 'ace': 1}"
0,1,0,0,12,19,"{'8': 1, '4': 1}","{'5': 1, '4': 1, 'king': 1}"
1,0,0,1,21,24,"{'6': 1, '5': 1, '10': 1}","{'8': 2, '4': 1, '2': 2}"
1,0,0,1,17,23,"{'9': 1, '8': 1}","{'2': 1, 'ace': 1, 'king': 2}"
1,0,0,1,19,25,"{'10': 1, '9': 1}","{'6': 1, 'queen': 1, '9': 1}"
0,1,0,0,19,20,"{'9': 1, 'queen': 1}","{'9': 1, 'ace': 1}"
0,1,0,0,14,20,"{'ace': 1, '3': 1}","{'4': 2, 'ace': 2}"
0,1,0,0,15,17,"{'5': 1, 'queen': 1}","{'6': 1, 'ace': 1}"
0,1,0,0,26,20,"{'ace': 1, '5': 1, 'king': 2}","{'10': 1, 'king': 1}"
0,1,0,0,24,16,"{'5': 1, '3': 1, '7': 1, '9': 1}","{'king': 1, '6': 1}"
1,0,0,1,21,23,"{'king': 1, '3': 1, '8': 1}","{'7': 2, '8': 1, 'ace': 1}"
0,1,0,0,12,20,"{'5': 1, '7': 1}","{'3': 1, '7': 1, '4': 1, '6': 1}"
0,0,1,0,19,19,"{'4': 1, 'king': 1, '5': 1}","{'9': 1, 'jack': 1}"
0,1,0,0,15,21,"{'5': 1, 'queen': 1}","{'6': 1, 'king': 1, '5': 1}"
0,1,0,0,24,18,"{'5': 1, '10': 1, '9': 1}","{'ace': 1, '7': 1}"
0,0,1,0,18,18,"{'2': 1, '6': 1, 'jack': 1}","{'3': 1, '2': 1, '8': 1, '5': 1}"
1,0,0,1,18,23,"{'4': 2, 'king': 1}","{'queen': 2, '3': 1}"
1,0,0,1,20,24,"{'10': 1, 'king': 1}","{'9': 1, '5': 1, 'king': 1}"
1,0,0,0,18,17,"{'6': 1, '5': 1, '7': 1}","{'7': 1, 'jack': 1}"
1,0,0,1,12,25,"{'5': 1, '7': 1}","{'6': 2, '3': 1, 'queen': 1}"
0,1,0,0,19,21,"{'jack': 1, '5': 1, '4': 1}","{'7': 1, '4': 1, 'king': 1}"
1,0,0,1,20,23,"{'10': 1, 'queen': 1}","{'king': 2, '3': 1}"
0,1,0,0,15,21,"{'king': 1, '5': 1}","{'5': 2, '2': 2, '7': 1}"
1,0,0,1,12,23,"{'3': 1, '9': 1}","{'6': 1, 'king': 1, '7': 1}"
1,0,0,1,18,26,"{'5': 2, '8': 1}","{'3': 1, '9': 1, '4': 1, 'king': 1}"
1,0,0,0,20,18,"{'jack': 1, '3': 1, '7': 1}","{'9': 1, '6': 1, '3': 1}"
1,0,0,1,17,24,"{'5': 1, '2': 1, 'jack': 1}","{'queen': 1, '4': 1, '10': 1}"
0,1,0,0,17,19,"{'jack': 1, '7': 1}","{'8': 1, 'ace': 1}"
0,0,1,0,20,20,{'10': 2},"{'6': 1, '10': 1, '4': 1}"
1,0,0,1,12,22,"{'5': 2, '2': 1}","{'2': 1, 'jack': 1, 'queen': 1}"
0,0,1,0,19,19,"{'7': 1, '3': 1, '9': 1}","{'queen': 1, '9': 1}"
0,1,0,0,23,20,"{'2': 1, '4': 1, '8': 1, '9': 1}",{'king': 2}
0,1,0,0,12,17,"{'5': 1, '7': 1}","{'3': 1, '5': 1, '9': 1}"
0,1,0,0,26,20,"{'8': 2, 'jack': 1}","{'10': 1, 'king': 1}"
1,0,0,1,14,24,"{'6': 1, '8': 1}","{'5': 1, '9': 1, 'king': 1}"
0,0,1,0,17,17,"{'ace': 1, '6': 1}","{'4': 1, '3': 1, 'king': 1}"
1,0,0,1,16,22,"{'6': 1, 'jack': 1}","{'6': 1, '9': 1, '7': 1}"
1,0,0,1,19,26,"{'7': 1, '6': 2}","{'8': 1, '2': 1, '6': 1, '10': 1}"
0,0,1,0,20,20,{'jack': 2},"{'10': 1, 'king': 1}"
0,1,0,0,14,18,"{'8': 1, '6': 1}","{'3': 1, '9': 1, '6': 1}"
0,1,0,0,16,20,"{'king': 1, '6': 1}","{'5': 2, 'queen': 1}"
1,0,0,0,20,18,"{'jack': 1, 'king': 1}","{'5': 1, '9': 1, '4': 1}"
0,1,0,0,22,20,"{'3': 1, '9': 1, '10': 1}",{'king': 2}
0,1,0,0,17,18,"{'3': 1, '2': 2, 'jack': 1}","{'7': 1, 'ace': 1}"
0,1,0,0,18,19,"{'6': 1, '9': 1, '3': 1}","{'9': 1, 'king': 1}"
0,1,0,0,24,20,"{'6': 1, '3': 1, '5': 1, 'jack': 1}","{'king': 1, 'jack': 1}"
1,0,0,1,18,24,"{'10': 1, '8': 1}","{'jack': 1, '6': 1, '8': 1}"
0,1,0,0,18,20,"{'7': 1, 'ace': 1}","{'queen': 1, '4': 1, '6': 1}"
0,1,0,0,14,19,"{'jack': 1, '4': 1}","{'3': 3, '5': 2}"
0,1,0,0,24,11,"{'ace': 1, '3': 1, 'king': 2}","{'9': 1, '2': 1}"
0,1,0,0,23,15,"{'7': 2, '9': 1}","{'9': 1, '6': 1}"
0,1,0,0,24,12,"{'3': 2, 'king': 1, '8': 1}","{'10': 1, '2': 1}"
1,0,0,0,21,20,"{'6': 1, 'king': 1, '5': 1}",{'jack': 2}
0,1,0,0,17,19,"{'king': 1, '7': 1}","{'6': 1, '9': 1, '4': 1}"
1,0,0,1,16,23,"{'9': 1, '7': 1}","{'6': 1, 'king': 1, '7': 1}"
0,1,0,0,15,17,"{'8': 1, '3': 1, '4': 1}","{'2': 1, 'ace': 2, 'queen': 1, '3': 1}"
0,1,0,0,14,19,"{'4': 1, 'jack': 1}","{'5': 1, '8': 1, '6': 1}"
1,0,0,1,13,23,"{'6': 1, '7': 1}","{'3': 1, '2': 1, 'ace': 1, '7': 1, '10': 1}"
0,1,0,0,18,21,"{'3': 1, '4': 1, '9': 1, '2': 1}","{'9': 1, '5': 1, '7': 1}"
0,1,0,0,18,21,"{'5': 1, '2': 1, 'ace': 1}","{'9': 1, '2': 1, '10': 1}"
0,1,0,0,19,20,"{'6': 1, '2': 1, 'ace': 1}",{'king': 2}
1,0,0,1,19,22,"{'5': 1, 'king': 1, 'ace': 1, '3': 1}","{'7': 1, '2': 1, '3': 1, '10': 1}"
0,1,0,0,17,18,"{'9': 1, '6': 1, '2': 1}","{'ace': 1, '7': 1}"
0,0,1,0,20,20,"{'7': 1, '3': 1, 'king': 1}","{'6': 2, '8': 1}"
0,1,0,0,18,20,"{'6': 1, 'jack': 1, '2': 1}","{'queen': 1, '10': 1}"
1,0,0,0,21,20,"{'2': 1, '9': 1, '10': 1}","{'10': 1, 'queen': 1}"
1,0,0,1,15,22,"{'5': 1, 'king': 1}","{'5': 1, 'queen': 1, '7': 1}"
1,0,0,1,17,26,"{'king': 1, '7': 1}","{'2': 1, '6': 1, '8': 1, '10': 1}"
1,0,0,0,21,20,"{'queen': 1, 'ace': 1}","{'3': 1, 'king': 1, '7': 1}"
0,1,0,0,12,17,"{'9': 1, '3': 1}","{'4': 1, '7': 1, '6': 1}"
0,1,0,0,17,20,"{'6': 1, 'ace': 1}","{'queen': 1, 'jack': 1}"
1,0,0,1,21,23,"{'8': 1, '6': 1, '7': 1}","{'9': 1, '4': 1, 'king': 1}"
0,1,0,0,22,10,"{'queen': 1, '2': 1, 'jack': 1}","{'7': 1, '3': 1}"
1,0,0,1,19,25,"{'4': 1, '9': 1, '6': 1}","{'jack': 1, '5': 1, 'king': 1}"
0,0,1,0,21,21,"{'5': 1, '2': 1, '4': 1, 'king': 1}","{'2': 1, '8': 1, '5': 1, '6': 1}"
0,0,1,0,17,17,"{'7': 1, 'jack': 1}","{'2': 1, 'queen': 1, '5': 1}"
1,0,0,0,20,19,{'jack': 2},"{'king': 1, '9': 1}"
0,0,1,0,20,20,"{'queen': 1, 'king': 1}","{'3': 1, 'jack': 1, '7': 1}"
0,1,0,0,17,19,"{'4': 1, 'ace': 3}","{'9': 1, '6': 1, '4': 1}"
0,0,1,0,19,19,"{'3': 1, '2': 1, '4': 1, 'jack': 1}","{'9': 1, 'king': 1}"
0,1,0,0,19,20,"{'9': 1, 'queen': 1}","{'10': 1, 'king': 1}"
0,1,0,0,19,20,"{'2': 1, '4': 1, '3': 1, '10': 1}","{'jack': 1, 'king': 1}"
0,1,0,0,26,15,"{'ace': 1, '5': 1, 'king': 1, '10': 1}","{'9': 1, '6': 1}"
1,0,0,1,21,25,"{'ace': 1, 'jack': 1}","{'jack': 1, '5': 1, 'ace': 1, '9': 1}"
0,1,0,0,17,21,"{'king': 1, '7': 1}","{'jack': 1, 'ace': 1}"
1,0,0,0,21,19,"{'5': 1, '3': 1, '2': 1, 'ace': 1}","{'jack': 1, '9': 1}"
1,0,0,1,14,22,"{'3': 1, 'ace': 1}","{'3': 1, '9': 1, 'jack': 1}"
1,0,0,0,20,17,"{'10': 1, 'queen': 1}","{'5': 1, 'queen': 1, '2': 1}"
1,0,0,0,21,19,"{'4': 1, '7': 1, '10': 1}","{'9': 1, '10': 1}"
1,0,0,0,20,18,"{'queen': 1, '10': 1}","{'3': 1, '7': 1, '8': 1}"
0,0,1,0,18,18,"{'10': 1, '8': 1}",{'9': 2}
1,0,0,1,20,23,{'king': 2},"{'6': 1, 'jack': 1, '7': 1}"
0,1,0,0,13,18,"{'9': 1, '4': 1}","{'4': 1, '6': 1, '8': 1}"
1,0,0,0,21,20,"{'6': 1, '5': 1, '10': 1}","{'4': 1, '6': 1, 'king': 1}"
1,0,0,1,16,22,"{'jack': 1, '6': 1}","{'3': 1, '9': 1, 'king': 1}"
1,0,0,1,13,25,"{'3': 1, 'king': 1}","{'3': 1, '2': 3, '6': 1, '10': 1}"
0,1,0,0,16,18,"{'6': 1, 'jack': 1}","{'6': 1, '7': 1, '5': 1}"
1,0,0,0,19,18,"{'9': 1, 'queen': 1}","{'queen': 1, '8': 1}"
1,0,0,1,20,22,"{'10': 1, 'king': 1}","{'5': 1, '7': 1, '10': 1}"
0,1,0,0,13,20,"{'6': 1, '7': 1}","{'4': 1, '9': 1, '2': 1, '5': 1}"
0,1,0,0,17,18,"{'7': 1, 'king': 1}","{'7': 1, 'ace': 1}"
0,1,0,0,18,19,"{'ace': 1, '7': 1}","{'8': 1, 'ace': 1}"
1,0,0,0,20,17,"{'9': 1, 'ace': 1}","{'8': 1, '9': 1}"
1,0,0,0,21,19,"{'ace': 1, 'queen': 1}","{'ace': 1, '4': 2}"
0,0,1,0,18,18,"{'10': 1, '8': 1}","{'8': 1, 'queen': 1}"
1,0,0,1,18,24,"{'8': 2, '2': 1}","{'6': 1, '4': 1, '5': 1, 'ace': 1, '8': 1}"
1,0,0,0,20,19,"{'3': 1, '10': 1, '7': 1}","{'queen': 1, '9': 1}"
0,0,1,0,20,20,{'queen': 2},"{'10': 1, 'jack': 1}"
1,0,0,0,20,17,"{'9': 1, 'ace': 1}","{'9': 1, '8': 1}"
0,1,0,0,23,18,"{'4': 1, 'king': 1, '9': 1}","{'8': 1, 'queen': 1}"
0,1,0,0,12,20,"{'2': 1, 'jack': 1}","{'6': 1, '3': 1, 'ace': 1}"
0,1,0,0,19,21,"{'9': 1, 'jack': 1}","{'5': 1, '6': 1, '10': 1}"
1,0,0,1,12,22,"{'queen': 1, '2': 1}","{'3': 1, '4': 1, '5': 1, '10': 1}"
0,1,0,0,25,14,"{'ace': 1, '4': 1, '10': 1, 'jack': 1}","{'queen': 1, '4': 1}"
0,1,0,0,16,20,"{'9': 1, '7': 1}","{'2': 1, '8': 1, '5': 2}"
