game_id,player_win,player_hand_value,dealer_hand_value,dealer_bust
0,0,30,24,1
1,0,25,18,0
2,0,24,19,0
3,0,22,18,0
4,0,24,22,1
5,0,22,21,0
6,0,26,18,0
7,0,22,19,0
8,0,16,19,0
9,0,22,19,0
10,0,24,18,0
11,0,26,21,0
12,0,28,20,0
13,0,14,18,0
14,0,22,20,0
15,0,15,17,0
16,0,15,19,0
17,0,24,20,0
18,0,23,18,0
19,0,26,20,0
20,0,27,17,0
21,0,31,17,0
22,0,26,25,1
23,0,23,17,0
24,0,15,21,0
25,0,27,23,1
26,0,15,17,0
27,0,15,19,0
28,0,27,18,0
29,0,28,19,0
30,0,26,25,1
31,0,15,19,0
32,0,22,18,0
33,0,30,17,0
34,0,24,18,0
35,0,14,21,0
36,0,31,19,0
37,1,15,22,1
38,0,28,20,0
39,0,22,21,0
40,0,27,20,0
41,0,28,19,0
42,0,26,17,0
43,0,27,25,1
44,0,31,21,0
45,0,22,19,0
46,0,22,19,0
47,0,27,26,1
48,0,25,17,0
49,0,16,17,0
50,0,30,19,0
51,0,15,20,0
52,0,30,26,1
53,0,24,26,1
54,0,27,18,0
55,0,28,20,0
56,0,30,24,1
57,0,23,23,1
58,0,22,17,0
59,0,26,22,1
60,0,30,18,0
61,0,24,23,1
62,0,24,19,0
63,0,27,20,0
64,0,28,26,1
65,0,24,19,0
66,0,14,21,0
67,0,16,18,0
68,0,23,22,1
69,0,14,19,0
70,0,14,21,0
71,0,23,23,1
72,0,16,20,0
73,0,23,21,0
74,0,22,26,1
75,0,28,18,0
76,0,23,18,0
77,0,24,24,1
78,0,22,26,1
79,0,15,19,0
80,0,28,17,0
81,0,14,21,0
82,0,15,20,0
83,0,28,19,0
84,0,24,24,1
85,0,26,18,0
86,0,27,22,1
87,0,29,17,0
88,0,30,23,1
89,0,30,25,1
90,0,25,19,0
91,0,23,25,1
92,0,24,17,0
93,0,29,18,0
94,0,14,21,0
95,0,28,24,1
96,0,15,20,0
97,1,15,25,1
98,0,30,18,0
99,0,24,19,0
100,0,23,17,0
101,0,15,21,0
102,0,27,23,1
103,0,25,20,0
104,0,26,21,0
105,1,15,22,1
106,0,25,20,0
107,0,16,19,0
108,0,14,20,0
109,0,30,19,0
110,0,26,18,0
111,0,25,19,0
112,0,24,26,1
113,0,27,21,0
114,0,26,20,0
115,0,16,21,0
116,0,24,24,1
117,0,22,20,0
118,0,25,17,0
119,0,26,22,1
120,0,27,26,1
121,0,29,17,0
122,0,29,25,1
123,0,27,20,0
124,0,30,20,0
125,0,30,23,1
126,0,30,20,0
127,0,31,25,1
128,0,28,21,0
129,1,15,24,1
130,0,27,20,0
131,0,23,18,0
132,0,24,20,0
133,0,28,23,1
134,0,29,19,0
135,1,15,25,1
136,0,24,20,0
137,0,28,18,0
138,0,22,20,0
139,0,27,19,0
140,0,16,17,0
141,0,29,17,0
142,0,23,21,0
143,0,23,21,0
144,0,16,20,0
145,0,23,24,1
146,0,30,22,1
147,0,27,22,1
148,0,23,18,0
149,0,30,22,1
150,0,22,25,1
151,0,24,19,0
152,0,23,18,0
153,1,14,24,1
154,0,22,18,0
155,0,25,18,0
156,0,24,19,0
157,0,25,21,0
158,0,26,24,1
159,0,14,21,0
160,0,14,20,0
161,0,28,18,0
162,0,30,20,0
163,0,28,20,0
164,0,23,25,1
165,0,30,25,1
166,1,14,23,1
167,0,31,21,0
168,0,22,22,1
169,0,26,25,1
170,0,22,20,0
171,0,31,25,1
172,0,28,17,0
173,0,30,19,0
174,0,14,19,0
175,0,16,18,0
176,0,27,20,0
177,0,15,20,0
178,1,15,25,1
179,0,24,21,0
180,1,15,24,1
181,0,28,17,0
182,0,25,24,1
183,0,23,25,1
184,0,27,21,0
185,0,30,19,0
186,0,24,21,0
187,0,29,24,1
188,0,29,18,0
189,1,15,26,1
190,0,24,20,0
191,0,29,22,1
192,0,29,20,0
193,0,16,19,0
194,0,25,18,0
195,0,27,21,0
196,0,23,20,0
197,0,31,19,0
198,0,24,24,1
199,0,24,21,0
200,0,27,21,0
201,0,29,20,0
202,0,25,19,0
203,0,22,21,0
204,1,16,25,1
205,0,30,20,0
206,0,25,18,0
207,0,22,20,0
208,0,27,17,0
209,0,31,20,0
210,0,22,17,0
211,0,28,21,0
212,0,28,18,0
213,0,22,19,0
214,0,26,17,0
215,0,25,20,0
216,0,22,20,0
217,0,24,20,0
218,0,27,18,0
219,0,25,21,0
220,0,24,20,0
221,0,14,17,0
222,0,30,17,0
223,0,16,20,0
224,0,26,20,0
225,0,28,19,0
226,0,29,25,1
227,0,28,26,1
228,0,24,20,0
229,0,24,20,0
230,0,25,23,1
231,0,26,18,0
232,0,15,20,0
233,0,23,22,1
234,0,25,18,0
235,0,28,20,0
236,0,23,25,1
237,0,28,21,0
238,0,27,17,0
239,0,14,21,0
240,0,27,20,0
241,0,22,23,1
242,0,25,22,1
243,0,16,19,0
244,0,22,23,1
245,0,23,19,0
246,0,26,17,0
247,0,26,17,0
248,0,23,24,1
249,0,26,17,0
250,0,24,26,1
251,0,26,23,1
252,0,24,21,0
253,0,22,21,0
254,1,16,22,1
255,0,27,22,1
256,0,14,17,0
257,0,22,23,1
258,0,22,19,0
259,1,16,23,1
260,0,14,21,0
261,0,27,18,0
262,0,28,24,1
263,0,23,19,0
264,0,23,19,0
265,0,26,26,1
266,0,28,20,0
267,0,25,26,1
268,0,23,17,0
269,0,25,24,1
270,1,15,22,1
271,0,23,21,0
272,0,23,20,0
273,0,14,18,0
274,0,26,18,0
275,0,26,20,0
276,0,14,19,0
277,0,16,18,0
278,0,22,19,0
279,0,23,21,0
280,0,26,22,1
281,0,26,20,0
282,0,30,18,0
283,0,24,24,1
284,0,27,20,0
285,0,23,21,0
286,0,16,20,0
287,0,16,19,0
288,0,23,22,1
289,0,22,23,1
290,0,23,23,1
291,0,25,19,0
292,0,30,22,1
293,0,28,20,0
294,0,26,19,0
295,0,14,19,0
296,0,15,20,0
297,0,28,22,1
298,0,26,18,0
299,0,24,25,1
300,0,31,18,0
301,0,30,17,0
302,0,28,22,1
303,0,25,21,0
304,0,27,17,0
305,0,31,26,1
306,0,23,21,0
307,0,31,17,0
308,0,28,26,1
309,0,26,19,0
310,0,26,22,1
311,0,22,20,0
312,0,27,22,1
313,0,25,17,0
314,0,26,26,1
315,0,15,18,0
316,0,14,20,0
317,0,16,18,0
318,0,27,22,1
319,0,23,20,0
320,0,29,24,1
321,1,16,23,1
322,0,30,18,0
323,0,28,24,1
324,0,14,19,0
325,0,24,22,1
326,0,24,21,0
327,0,23,20,0
328,0,15,19,0
329,0,30,21,0
330,0,23,20,0
331,0,25,20,0
332,0,24,19,0
333,0,25,18,0
334,0,28,19,0
335,0,16,19,0
336,0,25,21,0
337,0,29,24,1
338,0,27,19,0
339,0,23,18,0
340,0,22,17,0
341,0,14,21,0
342,0,31,18,0
343,0,23,18,0
344,0,25,26,1
345,0,22,20,0
346,0,23,17,0
347,0,24,20,0
348,0,15,17,0
349,0,25,19,0
350,0,27,17,0
351,0,29,19,0
352,0,30,22,1
353,0,22,22,1
354,0,25,21,0
355,0,24,17,0
356,0,23,20,0
357,0,28,17,0
358,0,16,20,0
359,0,27,17,0
360,0,25,17,0
361,0,22,21,0
362,0,23,19,0
363,0,22,20,0
364,0,28,23,1
365,0,28,24,1
366,0,25,20,0
367,0,27,18,0
368,0,28,20,0
369,0,16,18,0
370,0,16,18,0
371,0,15,20,0
372,1,14,22,1
373,0,22,17,0
374,0,16,19,0
375,0,28,20,0
376,0,27,19,0
377,1,15,22,1
378,0,24,20,0
379,0,22,18,0
380,0,30,18,0
381,0,14,17,0
382,0,30,19,0
383,0,15,19,0
384,0,23,25,1
385,0,22,17,0
386,0,25,22,1
387,0,15,18,0
388,0,14,21,0
389,0,15,20,0
390,0,22,19,0
391,0,22,23,1
392,0,31,21,0
393,0,14,21,0
394,0,31,24,1
395,0,25,18,0
396,0,22,18,0
397,0,22,24,1
398,0,16,17,0
399,0,22,22,1
400,0,15,17,0
401,0,14,18,0
402,0,24,18,0
403,0,27,24,1
404,0,23,21,0
405,0,24,21,0
406,1,16,25,1
407,1,15,26,1
408,0,15,20,0
409,1,14,25,1
410,0,15,18,0
411,0,27,18,0
412,0,25,24,1
413,0,24,24,1
414,0,28,21,0
415,0,24,21,0
416,0,16,20,0
417,0,26,20,0
418,0,22,21,0
419,0,28,19,0
420,0,15,17,0
421,0,27,18,0
422,0,30,20,0
423,0,31,21,0
424,0,25,23,1
425,0,26,24,1
426,0,23,17,0
427,0,30,17,0
428,0,22,20,0
429,0,30,18,0
430,0,15,20,0
431,0,23,24,1
432,0,23,18,0
433,0,15,20,0
434,0,25,25,1
435,0,31,26,1
436,0,15,19,0
437,0,22,21,0
438,0,14,18,0
439,1,15,25,1
440,0,27,21,0
441,0,26,20,0
442,0,31,26,1
443,0,24,17,0
444,0,26,21,0
445,0,31,17,0
446,0,22,17,0
447,0,28,25,1
448,0,23,23,1
449,0,26,18,0
450,0,16,21,0
451,0,14,20,0
452,0,31,21,0
453,0,28,18,0
454,0,26,17,0
455,0,24,21,0
456,0,14,21,0
457,0,14,19,0
458,0,15,21,0
459,0,15,18,0
