game_id,player_win,player_hand_value,dealer_hand_value,dealer_bust
968,0,23,25,1
969,0,30,20,0
970,0,31,23,1
971,0,25,18,0
972,0,25,17,0
973,0,27,25,1
974,0,25,20,0
975,0,14,20,0
976,0,14,19,0
977,0,24,21,0
978,0,28,24,1
979,0,26,18,0
980,0,31,21,0
981,0,22,20,0
982,0,22,20,0
983,0,22,21,0
984,0,24,20,0
985,0,22,22,1
986,0,28,20,0
987,0,16,21,0
988,0,24,20,0
989,0,15,17,0
990,1,16,24,1
991,0,23,20,0
992,0,27,19,0
993,0,31,18,0
994,0,16,18,0
995,0,27,19,0
996,0,27,20,0
997,0,25,23,1
998,0,14,20,0
999,0,31,20,0
