game_id,player_win,player_hand_value,dealer_hand_value,dealer_bust
281,0.0,16,21,0
282,0.0,22,10,0
283,0.0,26,17,0
286,0.0,15,17,0
287,1.0,16,22,1
288,0.0,14,20,0
289,0.0,24,24,1
290,0.0,28,17,0
291,0.0,29,19,0
293,0.0,24,18,0
294,0.0,16,18,0
295,0.0,24,24,1
296,0.0,23,17,0
297,0.0,22,15,0
298,0.0,25,17,0
300,0.0,15,20,0
301,0.0,15,20,0
304,0.0,23,18,0
307,0.0,22,17,0
309,0.0,23,19,0
311,0.0,14,21,0
313,1.0,21,11,0
314,0.0,30,20,0
315,0.0,15,18,0
316,0.0,26,18,0
317,0.0,23,17,0
320,0.0,24,19,0
321,0.0,14,17,0
322,1.0,18,15,0
323,0.0,24,14,0
325,0.0,15,19,0
326,0.0,16,20,0
327,0.0,25,17,0
328,0.0,29,21,0
329,0.0,30,15,0
330,0.0,30,15,0
331,0.0,14,19,0
332,0.0,29,16,0
333,0.0,22,14,0
334,0.0,16,18,0
335,0.0,15,20,0
336,0.0,14,18,0
338,0.0,28,18,0
339,0.0,31,21,0
341,0.0,28,20,0
342,0.0,22,12,0
343,1.0,14,13,0
344,0.0,28,17,0
345,0.0,15,17,0
346,0.0,23,19,0
348,0.0,16,21,0
349,0.0,27,15,0
351,0.0,23,23,1
352,0.0,14,20,0
353,0.0,30,14,0
355,0.0,25,19,0
356,0.0,26,19,0
357,0.0,16,19,0
358,0.0,22,18,0
360,0.0,22,13,0
361,0.0,31,12,0
362,0.0,27,22,1
363,0.0,23,17,0
364,0.0,15,21,0
365,0.0,15,21,0
366,0.0,16,20,0
367,0.0,27,15,0
368,0.0,15,18,0
369,0.0,30,21,0
370,0.0,28,15,0
371,0.0,14,20,0
375,0.0,29,13,0
377,0.0,22,17,0
378,0.0,29,20,0
379,0.0,16,19,0
380,0.0,26,19,0
381,0.0,14,18,0
382,1.0,21,15,0
383,0.0,25,21,0
384,0.0,22,21,0
386,1.0,14,23,1
387,0.0,25,15,0
388,0.0,28,13,0
389,0.0,23,19,0
390,0.0,29,20,0
392,0.0,29,19,0
393,0.0,24,17,0
396,0.0,28,16,0
397,0.0,15,20,0
398,0.0,30,20,0
399,0.0,27,17,0
400,0.0,31,16,0
402,1.0,20,14,0
403,0.0,14,19,0
404,0.0,24,14,0
405,0.0,28,21,0
406,0.0,24,16,0
407,0.0,22,21,0
408,0.0,26,21,0
410,0.0,26,21,0
411,0.0,26,18,0
412,0.0,23,7,0
413,0.0,30,22,1
414,0.0,22,18,0
415,0.0,30,16,0
416,0.0,30,13,0
417,0.0,28,19,0
418,0.0,27,21,0
420,0.0,14,18,0
422,0.0,29,15,0
423,0.0,23,19,0
424,0.0,16,17,0
425,0.0,22,17,0
426,0.0,30,25,1
427,0.0,14,15,0
428,0.0,14,17,0
429,0.0,28,17,0
430,0.0,23,12,0
431,0.0,25,19,0
432,0.0,26,19,0
433,0.0,14,18,0
438,0.0,22,19,0
439,1.0,14,25,1
440,0.0,22,19,0
443,0.0,25,19,0
444,0.0,26,16,0
448,0.0,16,20,0
449,0.0,16,19,0
450,0.0,22,20,0
454,0.0,26,25,1
455,0.0,27,13,0
456,0.0,16,20,0
457,0.0,26,12,0
458,0.0,28,22,1
459,0.0,29,14,0
462,0.0,28,12,0
464,1.0,20,9,0
465,0.0,24,13,0
466,0.0,16,20,0
467,0.0,14,17,0
468,0.0,25,15,0
469,0.0,26,18,0
470,0.0,28,12,0
471,0.0,15,20,0
473,0.0,16,18,0
474,0.0,15,20,0
475,0.0,15,21,0
476,0.0,23,13,0
477,0.0,29,13,0
478,0.0,22,14,0
479,0.0,22,20,0
480,0.0,27,14,0
481,1.0,19,12,0
482,1.0,14,26,1
483,0.0,15,17,0
485,0.0,24,15,0
487,0.0,25,8,0
488,0.0,14,20,0
489,0.0,24,8,0
490,0.0,24,20,0
493,0.0,22,12,0
495,0.0,22,23,1
496,0.0,30,17,0
498,1.0,19,14,0
499,0.0,25,20,0
501,0.0,14,19,0
502,0.0,22,14,0
503,0.0,28,21,0
505,0.0,15,21,0
506,0.0,28,16,0
507,0.0,29,18,0
509,0.0,23,21,0
510,0.0,27,22,1
511,0.0,24,13,0
512,0.0,23,26,1
513,0.0,14,17,0
514,0.0,24,18,0
515,0.0,25,22,1
518,0.0,27,7,0
519,1.0,16,13,0
520,0.0,30,12,0
521,0.0,25,13,0
523,0.0,22,15,0
525,1.0,15,22,1
526,0.0,27,17,0
527,1.0,20,8,0
528,0.0,24,17,0
529,0.0,23,14,0
530,0.0,27,18,0
532,0.0,24,18,0
533,0.0,23,16,0
534,0.0,24,23,1
535,0.0,23,22,1
536,0.0,23,18,0
537,0.0,30,14,0
539,0.0,28,16,0
540,0.0,14,18,0
541,0.0,26,25,1
543,0.0,29,12,0
544,0.0,26,25,1
545,0.0,24,13,0
546,0.0,23,18,0
547,0.0,23,21,0
548,0.0,23,18,0
549,1.0,15,23,1
550,0.0,16,20,0
551,0.0,28,14,0
552,0.0,22,20,0
553,0.0,14,20,0
554,0.0,22,14,0
555,0.0,26,18,0
556,0.0,16,21,0
558,0.0,28,17,0
560,0.0,24,18,0
562,0.0,24,22,1
563,0.0,29,23,1
564,0.0,25,20,0
566,0.0,31,10,0
568,0.0,25,19,0
570,0.0,23,17,0
572,0.0,26,17,0
574,0.0,29,21,0
575,0.0,26,17,0
576,0.0,15,21,0
577,0.0,27,17,0
581,0.0,27,16,0
583,0.0,22,21,0
584,0.0,16,17,0
585,0.0,31,20,0
586,0.0,30,20,0
588,0.0,24,15,0
589,0.0,22,18,0
590,0.0,22,20,0
591,0.0,30,19,0
593,0.5,12,12,0
594,0.0,28,10,0
595,0.0,22,13,0
596,0.0,27,16,0
597,0.0,22,19,0
598,0.0,23,21,0
599,0.0,15,17,0
600,0.0,16,18,0
601,0.0,14,16,0
602,0.0,29,26,1
604,0.0,15,20,0
605,0.0,27,20,0
606,0.0,26,15,0
608,0.0,14,20,0
609,0.0,14,19,0
610,0.0,27,18,0
611,0.0,30,20,0
612,1.0,15,12,0
614,0.0,23,19,0
615,0.0,28,17,0
617,0.0,15,20,0
618,0.0,28,19,0
619,0.0,26,20,0
620,0.0,27,13,0
621,0.0,16,18,0
622,0.0,27,16,0
623,1.0,19,18,0
624,0.0,23,17,0
626,0.0,22,17,0
628,0.0,30,20,0
629,0.0,23,18,0
630,1.0,20,14,0
631,0.0,24,10,0
632,0.0,22,12,0
633,0.0,24,19,0
634,0.0,16,20,0
635,0.0,22,16,0
636,0.0,15,20,0
637,0.0,14,18,0
638,0.0,28,13,0
640,0.0,23,17,0
641,0.0,28,15,0
642,0.0,23,20,0
643,0.0,16,20,0
645,0.0,27,12,0
646,0.0,22,17,0
647,0.0,25,15,0
648,0.0,26,17,0
649,0.0,25,18,0
651,1.0,21,15,0
652,0.0,15,17,0
653,0.0,23,16,0
656,0.0,25,18,0
657,0.0,15,21,0
662,0.0,24,15,0
664,0.0,16,20,0
665,0.0,23,18,0
666,0.0,14,20,0
667,0.0,27,16,0
668,0.0,14,17,0
669,0.0,24,20,0
670,0.0,15,17,0
671,0.0,27,19,0
672,0.0,22,17,0
673,0.0,29,16,0
676,0.0,16,20,0
677,0.0,30,15,0
678,0.0,16,18,0
679,0.0,23,26,1
680,0.0,24,20,0
681,0.0,27,17,0
682,0.0,15,17,0
683,0.0,30,17,0
684,0.0,23,11,0
685,0.0,26,20,0
686,0.0,23,19,0
687,0.0,23,20,0
688,0.0,22,24,1
689,0.0,27,20,0
690,0.0,27,14,0
693,0.0,24,17,0
694,0.0,23,18,0
695,0.0,22,15,0
698,0.0,23,13,0
700,0.0,26,20,0
701,0.0,25,22,1
703,0.0,25,14,0
704,0.0,29,18,0
705,0.0,22,20,0
707,0.5,18,18,0
708,0.0,28,17,0
709,0.0,29,21,0
711,0.0,27,13,0
712,0.0,22,15,0
713,0.0,24,13,0
714,0.0,27,21,0
715,0.0,23,20,0
716,0.0,14,20,0
717,0.0,28,12,0
719,0.0,24,16,0
720,0.0,22,17,0
721,0.0,24,15,0
723,0.0,26,15,0
724,0.0,23,14,0
726,0.0,24,21,0
728,0.0,24,21,0
730,0.0,24,21,0
731,0.0,24,18,0
732,0.0,25,14,0
733,0.0,30,15,0
734,0.0,22,12,0
735,0.0,16,18,0
739,0.0,25,18,0
740,0.0,15,20,0
741,0.0,23,18,0
742,0.0,27,19,0
743,0.0,25,18,0
744,1.0,15,22,1
746,0.0,27,5,0
747,0.0,22,13,0
749,0.0,24,20,0
750,0.0,27,12,0
751,0.0,30,16,0
752,0.0,28,18,0
753,0.0,22,19,0
754,0.0,24,18,0
755,0.0,14,16,0
756,0.0,15,17,0
757,0.0,23,21,0
759,0.0,22,18,0
760,0.0,22,21,0
761,0.0,29,15,0
762,0.0,24,14,0
763,0.0,24,23,1
764,0.0,14,20,0
765,0.0,22,23,1
769,0.0,27,13,0
770,0.0,31,14,0
771,0.0,15,17,0
772,0.0,23,21,0
775,0.0,24,17,0
776,0.0,22,17,0
777,0.0,22,20,0
778,0.0,23,14,0
779,0.0,23,21,0
780,0.0,26,15,0
781,1.0,15,22,1
782,1.0,18,12,0
783,0.0,25,20,0
784,0.0,30,19,0
785,0.0,14,19,0
786,0.0,27,19,0
787,0.0,16,18,0
788,0.0,16,18,0
789,0.0,23,13,0
790,0.0,15,20,0
791,0.0,27,22,1
792,0.0,26,18,0
793,0.0,22,16,0
794,0.0,25,16,0
796,0.0,28,20,0
797,0.0,26,19,0
798,0.0,16,20,0
799,0.0,14,20,0
800,0.0,27,17,0
801,0.0,22,19,0
803,0.0,16,17,0
804,0.0,22,12,0
805,0.0,31,12,0
806,0.0,29,6,0
807,0.0,30,18,0
808,0.0,27,15,0
809,0.0,22,17,0
810,0.0,23,17,0
811,0.0,28,17,0
812,0.0,22,10,0
814,0.0,23,13,0
815,0.0,27,13,0
816,0.0,25,11,0
817,0.0,29,18,0
818,0.0,23,17,0
819,0.0,15,21,0
821,0.0,29,18,0
822,0.0,28,9,0
823,0.0,22,25,1
824,0.0,30,19,0
825,0.0,25,15,0
826,0.0,23,20,0
827,0.0,15,20,0
828,0.0,27,14,0
829,0.0,31,16,0
830,0.0,22,13,0
831,0.0,23,15,0
832,1.0,20,10,0
833,0.0,15,17,0
834,0.0,23,16,0
837,0.0,27,13,0
838,0.0,31,8,0
841,0.0,14,17,0
843,0.0,24,14,0
845,0.0,14,20,0
850,0.0,16,19,0
853,1.0,14,24,1
854,0.0,25,14,0
855,0.0,16,21,0
857,0.0,15,17,0
858,0.0,22,17,0
859,0.0,27,12,0
860,0.0,26,17,0
861,0.0,16,18,0
862,0.0,22,17,0
863,0.0,15,20,0
865,0.0,26,19,0
866,0.0,27,21,0
868,1.0,21,12,0
869,0.0,24,17,0
870,0.0,25,16,0
871,0.0,26,16,0
872,0.0,24,17,0
874,0.0,16,18,0
877,1.0,21,8,0
878,0.0,14,20,0
879,0.0,23,21,0
880,0.0,27,18,0
882,1.0,17,12,0
884,0.0,23,18,0
885,0.0,24,19,0
886,0.0,16,18,0
888,0.0,14,19,0
889,0.0,26,16,0
890,0.0,23,16,0
891,0.0,25,24,1
892,0.0,26,22,1
893,0.0,14,20,0
894,0.0,15,18,0
895,0.0,25,14,0
896,0.0,25,18,0
897,0.0,31,14,0
898,0.0,16,17,0
899,0.0,30,17,0
900,0.0,28,17,0
902,1.0,21,11,0
904,0.0,14,20,0
905,0.0,23,17,0
906,0.0,22,22,1
907,0.0,22,15,0
908,0.0,24,20,0
909,1.0,19,16,0
910,0.0,28,21,0
911,0.0,23,19,0
913,0.0,23,21,0
914,0.0,28,20,0
915,0.0,29,13,0
916,0.0,30,20,0
917,0.0,26,17,0
918,0.0,29,21,0
919,0.0,31,18,0
920,0.0,27,17,0
921,0.0,25,21,0
922,0.0,22,17,0
924,0.0,27,15,0
925,0.0,14,18,0
926,0.0,24,21,0
927,0.0,23,21,0
928,0.0,23,20,0
929,0.0,26,23,1
930,0.0,29,16,0
932,0.0,26,17,0
934,0.0,30,17,0
935,0.0,22,16,0
937,1.0,21,18,0
938,0.0,22,21,0
939,0.0,31,15,0
940,0.0,28,26,1
942,0.0,23,20,0
943,0.0,23,17,0
944,0.0,29,18,0
945,0.0,27,12,0
946,0.0,29,20,0
947,0.0,16,19,0
948,0.0,28,20,0
949,1.0,14,23,1
950,0.0,26,12,0
951,0.0,28,16,0
953,0.0,14,20,0
954,0.0,24,17,0
956,1.0,20,13,0
958,0.0,26,24,1
959,0.0,15,20,0
960,0.0,15,20,0
962,0.0,16,18,0
963,0.0,14,17,0
965,0.0,23,13,0
966,0.0,14,17,0
967,0.0,28,18,0
968,1.0,14,24,1
970,0.0,29,12,0
971,0.0,26,24,1
973,0.0,27,15,0
974,0.0,14,17,0
975,0.0,25,17,0
976,0.0,15,21,0
978,0.0,25,21,0
979,0.0,14,20,0
980,0.0,14,19,0
981,0.0,29,21,0
982,0.0,27,20,0
983,0.0,24,21,0
984,0.0,14,16,0
986,1.0,21,12,0
987,0.0,16,20,0
989,0.0,24,19,0
990,0.0,16,21,0
991,0.0,27,26,1
992,0.0,31,6,0
993,0.0,24,18,0
995,0.0,30,19,0
996,0.0,16,17,0
997,0.0,14,20,0
998,0.0,30,21,0
